freq,power
0.09016935932788474,0.34024676703308027
0.18033871865576948,0.3012427794254627
0.2705080779836542,0.2560511412868361
0.36067743731153895,0.22495165871888861
0.45084679663942373,0.18836711885458374
0.5410161559673085,0.1269710314617197
0.6311855152951932,0.5185770725420585
0.7213548746230779,1.1452261805412483
0.8115242339509626,2.0028177166404024
0.9016935932788475,3.1312930446042206
0.9918629526067322,4.294968257045657
1.082032311934617,5.113800041643795
1.1722016712625016,5.511738013912234
1.2623710305903864,5.478431859609557
1.3525403899182713,4.889458643833259
1.4427097492461558,3.7679518431105756
1.5328791085740405,2.383339231151074
1.6230484679019253,1.783233696255757
1.71321782722981,2.663550304940902
1.803387186557695,3.7213800224922116
1.8935565458855796,4.637254802235487
1.9837259052134644,5.420865733750747
2.073895264541349,5.922856099593795
2.164064623869234,6.056016736394834
2.2542339831971185,5.7484881066425775
2.3444033425250033,4.834300278788849
2.434572701852888,3.2560216936001463
2.5247420611807727,1.2551507332161282
2.6149114205086574,0.8353068965684539
2.705080779836542,2.5504219524155336
2.795250139164427,3.587646672609814
2.8854194984923116,3.6645444719753963
2.9755888578201963,2.814737610751698
3.065758217148081,1.3446529888404075
3.1559275764759653,0.5260557165897706
3.2460969358038505,1.9804825812726243
3.336266295131735,2.795479790064549
3.42643565445962,2.6941248629417327
3.5166050137875047,1.769896211538718
3.606774373115389,0.42284079498892285
3.696943732443274,1.771789474351187
3.787113091771159,3.4353621446251914
3.8772824510990436,4.5314826698250625
3.9674518104269283,4.953655008319604
4.057621169754813,4.711706079647386
4.147790529082698,3.877192162329644
4.2379598884105825,2.760007451095296
4.328129247738468,1.8093755746942906
4.418298607066352,1.3467555149711945
4.508467966394237,1.2773749158425924
4.598637325722121,1.2175729451141817
4.6888066850500065,1.0538220610720206
4.778976044377891,0.8702039884132293
4.869145403705775,0.7871217078726711
4.95931476303366,0.8439721495179319
5.049484122361545,0.924331763043989
5.139653481689431,0.9425009920712623
5.229822841017315,0.8072864635693575
5.319992200345199,0.465426490287501
5.410161559673084,0.046546895404654835
5.500330919000969,0.506916787679813
5.590500278328854,0.9037026695540703
5.680669637656738,1.084561875088498
5.770838996984623,0.9818917848175724
5.8610083563125075,0.6823097291726381
5.951177715640393,0.555608855461713
6.041347074968278,0.8578129893391383
6.131516434296163,1.1517358718416464
6.221685793624047,1.2059689193896137
6.3118551529519324,0.9851047016800479
6.402024512279818,0.6330678512635539
6.492193871607701,0.6354117063728597
6.582363230935586,1.0163584326878354
6.672532590263471,1.3035867703391104
6.7627019495913565,1.3253306661171638
6.85287130891924,1.0602658316645643
6.943040668247125,0.6206970827882514
7.03321002757501,0.33558716972020475
7.1233793869028945,0.5844123462415103
7.21354874623078,0.8354294827222909
7.303718105558665,0.9074691886816936
7.39388746488655,0.8214364313112722
7.484056824214433,0.6306564636427279
7.574226183542319,0.3726244501194663
7.664395542870204,0.09654997024988483
7.754564902198087,0.26093464938833716
7.844734261525972,0.6014110426881386
7.9349036208538575,0.9076659019497927
8.025072980181744,1.109440066529681
8.115242339509626,1.1605661469681827
8.205411698837512,1.029370446126984
8.295581058165396,0.7264169582599431
8.38575041749328,0.3326318198573648
8.475919776821165,0.07262672352800796
8.566089136149051,0.335291456816861
8.656258495476935,0.46918742591189355
8.74642785480482,0.45729487481575
8.836597214132706,0.34413553392459817
8.92676657346059,0.23423074487879475
9.016935932788474,0.23773827847177387
9.107105292116358,0.2723488341296352
9.197274651444244,0.28216951262450285
9.287444010772129,0.373388783329279
9.377613370100013,0.5853671154365165
9.467782729427897,0.8063398739730507
9.557952088755783,0.9486892807577554
9.648121448083668,0.9714631925790139
9.738290807411552,0.8556092636693206
9.828460166739438,0.6089403211024598
9.91862952606732,0.28270314875285124
10.008798885395207,0.0727702529919721
10.09896824472309,0.36054498449633093
10.189137604050977,0.5943881750075093
10.279306963378861,0.7570106300961795
10.369476322706745,0.8513662906110212
10.45964568203463,0.8941492133743353
10.549815041362514,0.9037110912665693
10.6399844006904,0.8749825410677131
10.730153760018284,0.7766637084052684
10.82032311934617,0.5792529719432713
10.910492478674053,0.27933945165786744
11.000661838001939,0.09423147067492779
11.090831197329823,0.47950258514797395
11.181000556657708,0.8101758212747824
11.271169915985594,1.0334467252254431
11.361339275313478,1.1212552903616206
11.451508634641362,1.0972315793091232
11.541677993969246,1.0736094847207447
11.631847353297132,1.123841744761027
11.722016712625015,1.1525369219310817
11.8121860719529,1.0467605740658135
11.902355431280785,0.7694451029440049
11.99252479060867,0.36712723925838925
12.082694149936554,0.28575728908992326
12.17286350926444,0.6302857227768821
12.263032868592324,0.818722735164429
12.353202227920209,0.8009995810044857
12.443371587248095,0.7401035496073325
12.533540946575977,0.9454618707903658
12.623710305903861,1.3402021054199627
12.713879665231747,1.6242990408408742
