id_starname,TOI503
teff,-99
teff_err,0
logg,-99
logg_err,0
feh,-99
feh_err,0
lum,-99
lum_err,0
gmag,-99
gmag_err,0
rmag,-99
rmag_err,0
imag,-99
imag_err,0
zmag,-99
zmag_err,0
jmag,-99
jmag_err,0
hmag,-99
hmag_err,0
kmag,10.398
kmag_err,0.02
gamag,-99
gamag_err,0
bpmag,11.5386
bpmag_err,0.0011279999999999999
rpmag,10.9798
rpmag_err,0.0007740000000000001
parallax,0.002169427986922688
parallax_err,3.733365912269248e-05
bmag,-99
bmag_err,0
vmag,-99
vmag_err,0
btmag,-99
btmag_err,0
vtmag,-99
vtmag_err,0
numax,-99
numax_err,0
dnu,-99
dnu_err,0
dmag,-99
dmag_err,0
ra,351.57970347397696
dec,38.5529750885972
band,kmag
iso_age,0.6064170641909514
iso_age_err1,0.4169964861871658
iso_age_err2,-0.2869464964681355
iso_avs,0.42805730563273603
iso_avs_err1,0.0
iso_avs_err2,-0.0
iso_dis,456.55991833088666
iso_dis_err1,9.849894925531146
iso_dis_err2,-11.244477269394281
iso_feh,-0.037534058128802325
iso_feh_err1,0.11343442597526295
iso_feh_err2,-0.15281450661198942
iso_mass,1.5128674304917622
iso_mass_err1,0.06289420047995264
iso_mass_err2,-0.06967232959593406
iso_rad,1.5417825113670633
iso_rad_err1,0.030044387983957588
iso_rad_err2,-0.03609642936362478
iso_lum,6.573730559607473
iso_lum_err1,0.2731829663197507
iso_lum_err2,-0.2915638134950038
iso_logg,4.238991748576904
iso_logg_err1,0.01986250076544316
iso_logg_err2,-0.022650711103245236
iso_rho,0.40881145497618826
iso_rho_err1,0.023530021650776
iso_rho_err2,-0.019688055203582355
iso_teff,7440.356730519102
iso_teff_err1,17.37223474919483
iso_teff_err2,-3.37688931331013
iso_teffsec,0.0
iso_teffsec_err1,0.0
iso_teffsec_err2,-0.0
iso_radsec,0.0
iso_radsec_err1,0.0
iso_radsec_err2,-0.0
iso_masssec,0.0
iso_masssec_err1,0.0
iso_masssec_err2,-0.0
iso_rhosec,0.0
iso_rhosec_err1,0.0
iso_rhosec_err2,-0.0
iso_loggsec,0.0
iso_loggsec_err1,0.0
iso_loggsec_err2,-0.0
