id_starname,TOI2143
teff,-99
teff_err,0
logg,-99
logg_err,0
feh,-99
feh_err,0
lum,-99
lum_err,0
gmag,-99
gmag_err,0
rmag,-99
rmag_err,0
imag,-99
imag_err,0
zmag,-99
zmag_err,0
jmag,-99
jmag_err,0
hmag,-99
hmag_err,0
kmag,8.367
kmag_err,0.024
gamag,-99
gamag_err,0
bpmag,9.15018
bpmag_err,0.0017170000000000002
rpmag,8.74516
rpmag_err,0.0025800000000000003
parallax,0.003276142800512389
parallax_err,5.784610523416729e-05
bmag,-99
bmag_err,0
vmag,-99
vmag_err,0
btmag,-99
btmag_err,0
vtmag,-99
vtmag_err,0
numax,-99
numax_err,0
dnu,-99
dnu_err,0
dmag,-99
dmag_err,0
ra,203.16661636190497
dec,-38.8459281424864
band,kmag
iso_age,0.9075279813431257
iso_age_err1,0.1121146631854325
iso_age_err2,-0.1346289938765972
iso_avs,0.15685112798185505
iso_avs_err1,0.0032089474752551306
iso_avs_err2,-0.00240008623540669
iso_dis,303.02050949032906
iso_dis_err1,8.338689980096149
iso_dis_err2,-6.288777595786598
iso_feh,0.008302766683934343
iso_feh_err1,0.23474283269487017
iso_feh_err2,-0.20470769999478708
iso_mass,1.8607900142482927
iso_mass_err1,0.11470235456950095
iso_mass_err2,-0.06893377012713975
iso_rad,2.575791604457599
iso_rad_err1,0.07156936158173588
iso_rad_err2,-0.05875695721936669
iso_lum,18.89695984549999
iso_lum_err1,1.2156925277648867
iso_lum_err2,-0.7289886121012152
iso_logg,3.8840189558871088
iso_logg_err1,0.026873722281087975
iso_logg_err2,-0.03853674336369384
iso_rho,0.10751498465547735
iso_rho_err1,0.00970341705029007
iso_rho_err2,-0.010919194600106846
iso_teff,7503.357015104256
iso_teff_err1,12.518159642847422
iso_teff_err2,-11.996798724040673
iso_teffsec,0.0
iso_teffsec_err1,0.0
iso_teffsec_err2,-0.0
iso_radsec,0.0
iso_radsec_err1,0.0
iso_radsec_err2,-0.0
iso_masssec,0.0
iso_masssec_err1,0.0
iso_masssec_err2,-0.0
iso_rhosec,0.0
iso_rhosec_err1,0.0
iso_rhosec_err2,-0.0
iso_loggsec,0.0
iso_loggsec_err1,0.0
iso_loggsec_err2,-0.0
