id_starname,TOI742
teff,-99
teff_err,0
logg,-99
logg_err,0
feh,-99
feh_err,0
lum,-99
lum_err,0
gmag,-99
gmag_err,0
rmag,-99
rmag_err,0
imag,-99
imag_err,0
zmag,-99
zmag_err,0
jmag,-99
jmag_err,0
hmag,-99
hmag_err,0
kmag,8.895
kmag_err,0.016
gamag,-99
gamag_err,0
bpmag,9.47291
bpmag_err,0.0007599999999999999
rpmag,9.16719
rpmag_err,0.00079
parallax,0.003915181507814702
parallax_err,5.960544090087336e-05
bmag,-99
bmag_err,0
vmag,-99
vmag_err,0
btmag,-99
btmag_err,0
vtmag,-99
vtmag_err,0
numax,-99
numax_err,0
dnu,-99
dnu_err,0
dmag,-99
dmag_err,0
ra,124.320405827633
dec,12.6013645232938
band,kmag
iso_age,0.7557802347986871
iso_age_err1,0.21839458981731896
iso_age_err2,-0.4417410251777013
iso_avs,0.0
iso_avs_err1,0.0
iso_avs_err2,-0.0
iso_dis,253.5970098069475
iso_dis_err1,6.067385949905457
iso_dis_err2,-4.85565606950928
iso_feh,-0.07903244092816761
iso_feh_err1,0.21059382977736948
iso_feh_err2,-0.10488200901490216
iso_mass,1.5885431302212405
iso_mass_err1,0.09908646941068677
iso_mass_err2,-0.06439160033696112
iso_rad,1.6498256272170189
iso_rad_err1,0.03856204835037791
iso_rad_err2,-0.032418854840766675
iso_lum,8.584646021423746
iso_lum_err1,0.39003803236868784
iso_lum_err2,-0.30722747118593574
iso_logg,4.1970026793203905
iso_logg_err1,0.03559023165157171
iso_logg_err2,-0.02127891594717557
iso_rho,0.3510020010190359
iso_rho_err1,0.028793078087407664
iso_rho_err2,-0.024777487946527454
iso_teff,7678.392771061184
iso_teff_err1,18.32156121697608
iso_teff_err2,-4.822615417948327
iso_teffsec,0.0
iso_teffsec_err1,0.0
iso_teffsec_err2,-0.0
iso_radsec,0.0
iso_radsec_err1,0.0
iso_radsec_err2,-0.0
iso_masssec,0.0
iso_masssec_err1,0.0
iso_masssec_err2,-0.0
iso_rhosec,0.0
iso_rhosec_err1,0.0
iso_rhosec_err2,-0.0
iso_loggsec,0.0
iso_loggsec_err1,0.0
iso_loggsec_err2,-0.0
