id_starname,TOI902
teff,-99
teff_err,0
logg,-99
logg_err,0
feh,-99
feh_err,0
lum,-99
lum_err,0
gmag,-99
gmag_err,0
rmag,-99
rmag_err,0
imag,-99
imag_err,0
zmag,-99
zmag_err,0
jmag,-99
jmag_err,0
hmag,-99
hmag_err,0
kmag,15.418
kmag_err,0.17
gamag,-99
gamag_err,0
bpmag,15.9736
bpmag_err,0.004915999999999999
rpmag,15.7357
rpmag_err,0.004611
parallax,0.0004503774162748383
parallax_err,6.270590105532594e-05
bmag,-99
bmag_err,0
vmag,-99
vmag_err,0
btmag,-99
btmag_err,0
vtmag,-99
vtmag_err,0
numax,-99
numax_err,0
dnu,-99
dnu_err,0
dmag,-99
dmag_err,0
ra,32.1697395593415
dec,-9.046006357228961
band,kmag
iso_age,0.29074516977764336
iso_age_err1,0.28172082309557195
iso_age_err2,-0.14851256893292047
iso_avs,0.0
iso_avs_err1,0.0
iso_avs_err2,-0.0
iso_dis,3970.3403699851824
iso_dis_err1,153.16071804171133
iso_dis_err2,-216.3772706199361
iso_feh,-0.4474024377896665
iso_feh_err1,0.1105204415410172
iso_feh_err2,-0.1690218950790101
iso_mass,1.4006091511965688
iso_mass_err1,0.05991639338064925
iso_mass_err2,-0.059516750946515096
iso_rad,1.260024716844899
iso_rad_err1,0.05082595364257014
iso_rad_err2,-0.0668714907793917
iso_lum,5.991025764517296
iso_lum_err1,0.4608230923934924
iso_lum_err2,-0.5996514316473833
iso_logg,4.381025311080749
iso_logg_err1,0.031163603620700364
iso_logg_err2,-0.022896852435324355
iso_rho,0.6871689948511099
iso_rho_err1,0.0951554737458018
iso_rho_err2,-0.05819764938437877
iso_teff,8037.109437558278
iso_teff_err1,36.19633263290689
iso_teff_err2,-34.54547603643732
iso_teffsec,0.0
iso_teffsec_err1,0.0
iso_teffsec_err2,-0.0
iso_radsec,0.0
iso_radsec_err1,0.0
iso_radsec_err2,-0.0
iso_masssec,0.0
iso_masssec_err1,0.0
iso_masssec_err2,-0.0
iso_rhosec,0.0
iso_rhosec_err1,0.0
iso_rhosec_err2,-0.0
iso_loggsec,0.0
iso_loggsec_err1,0.0
iso_loggsec_err2,-0.0
