id_starname,TOI527
teff,-99
teff_err,0
logg,-99
logg_err,0
feh,-99
feh_err,0
lum,-99
lum_err,0
gmag,-99
gmag_err,0
rmag,-99
rmag_err,0
imag,-99
imag_err,0
zmag,-99
zmag_err,0
jmag,-99
jmag_err,0
hmag,-99
hmag_err,0
kmag,9.513
kmag_err,0.013999999999999999
gamag,-99
gamag_err,0
bpmag,10.5881
bpmag_err,0.001056
rpmag,10.0542
rpmag_err,0.001191
parallax,0.0026407241922024693
parallax_err,2.496485884823452e-05
bmag,-99
bmag_err,0
vmag,-99
vmag_err,0
btmag,-99
btmag_err,0
vtmag,-99
vtmag_err,0
numax,-99
numax_err,0
dnu,-99
dnu_err,0
dmag,-99
dmag_err,0
ra,62.5730480545792
dec,75.1709010806333
band,kmag
iso_age,0.7051499390948546
iso_age_err1,0.12666671486280445
iso_age_err2,-0.24305480187586737
iso_avs,0.5197838743799033
iso_avs_err1,4.0190073491430667e-14
iso_avs_err2,-2.3314683517128287e-15
iso_dis,377.96796636157154
iso_dis_err1,4.31566884007708
iso_dis_err2,-9.620767658659986
iso_feh,0.06829844170683155
iso_feh_err1,0.1513460487843977
iso_feh_err2,-0.10517455135067236
iso_mass,1.7258449471770556
iso_mass_err1,0.0873925522037855
iso_mass_err2,-0.033043330933078874
iso_rad,1.8980623886447185
iso_rad_err1,0.014096220485829702
iso_rad_err2,-0.05462497865779192
iso_lum,11.520947970797122
iso_lum_err1,0.20193771210222877
iso_lum_err2,-0.5138208362930392
iso_logg,4.128972747597129
iso_logg_err1,0.028431949614049934
iso_logg_err2,-0.022337665368548087
iso_rho,0.25908545158497487
iso_rho_err1,0.022879287502059698
iso_rho_err2,-0.014047658089958781
iso_teff,7723.304939291498
iso_teff_err1,15.494063082721368
iso_teff_err2,-5.048118188077751
iso_teffsec,0.0
iso_teffsec_err1,0.0
iso_teffsec_err2,-0.0
iso_radsec,0.0
iso_radsec_err1,0.0
iso_radsec_err2,-0.0
iso_masssec,0.0
iso_masssec_err1,0.0
iso_masssec_err2,-0.0
iso_rhosec,0.0
iso_rhosec_err1,0.0
iso_rhosec_err2,-0.0
iso_loggsec,0.0
iso_loggsec_err1,0.0
iso_loggsec_err2,-0.0
